    time     gap  src>dst   cmd   reg   len  ok
   9.809    0.1ms  21>20     65    00    5    ok
   9.809    0.0ms  21>20     65    00    5    ok
   9.859  100.9ms  21>20     64    00    7    ok
   9.859  100.9ms  20>21     64    00    6    ok
   9.859   50.1ms  21>20     65    00    5    ok
   9.859    0.0ms  21>20     65    00    5    ok
   9.910   50.3ms  21>20     65    00    5    ok
   9.910    0.0ms  21>20     65    00    5    ok
   9.960  100.6ms  21>20     64    00    7    ok
   9.960  100.6ms  20>21     64    00    6    ok
   9.960   50.2ms  21>20     65    00    5    ok
   9.960    0.0ms  21>20     65    00    5    ok
  10.012   52.6ms  21>20     65    00    5    ok
  10.012    0.0ms  21>20     65    00    5    ok
  10.063  103.6ms  21>20     64    00    7    ok
  10.063  103.5ms  20>21     64    00    6    ok
  10.063   50.9ms  21>20     65    00    5    ok
  10.063    0.0ms  21>20     65    00    5    ok
  10.117   53.2ms  21>20     65    00    5    ok
  10.117    0.0ms  21>20     65    00    5    ok
  10.167  103.8ms  21>20     64    00    7    ok
  10.167  103.8ms  20>21     64    00    6    ok
  10.167   50.6ms  21>20     65    00    5    ok
  10.167    0.0ms  21>20     65    00    5    ok
  10.219   51.5ms  21>20     65    00    5    ok
  10.219    0.0ms  21>20     65    00    5    ok
  10.269  102.3ms  21>20     64    00    7    ok
  10.269  102.3ms  20>21     64    00    6    ok
  10.269   50.8ms  21>20     65    00    5    ok
  10.269    0.0ms  21>20     65    00    5    ok
  10.320   50.7ms  21>20     65    00    5    ok
  10.320    0.0ms  21>20     65    00    5    ok
  10.320   50.8ms  21>20     64    00    7    ok
  10.373  103.2ms  20>21     64    00    6    ok
  10.373   52.5ms  21>20     65    00    5    ok
  10.373    0.0ms  21>20     65    00    5    ok
  10.423   50.7ms  21>20     65    00    5    ok
  10.423    0.0ms  21>20     65    00    5    ok
  10.423  103.3ms  21>20     64    00    7    ok
  10.475  102.4ms  20>21     64    00    6    ok
  10.475   51.7ms  21>20     65    00    5    ok
  10.475    0.0ms  21>20     65    00    5    ok
  10.526   51.2ms  21>20     65    00    5    ok
  10.526    0.0ms  21>20     65    00    5    ok
  10.526  102.9ms  21>20     64    00    7    ok
  10.579  104.0ms  20>21     64    00    6    ok
  10.579   52.8ms  21>20     65    00    5    ok
  10.579    0.0ms  21>20     65    00    5    ok
  10.629   50.4ms  21>20     65    00    5    ok
  10.630    0.0ms  21>20     65    00    5    ok
  10.630  103.2ms  21>20     64    00    7    ok
  10.630   50.5ms  20>21     64    00    6    ok
  10.680   50.9ms  21>20     65    00    5    ok
  10.680    0.0ms  21>20     65    00    5    ok
  10.681    0.0ms  21>20     65    00    5    ok
  10.731   50.8ms  21>20     65    00    5    ok
  10.731  101.8ms  21>20     64    00    7    ok
  10.731  101.8ms  20>21     64    00    6    ok
  10.782   50.3ms  21>20     65    00    5    ok
  10.782    0.0ms  21>20     65    00    5    ok
  10.782    0.0ms  21>20     65    00    5    ok
  10.832   50.4ms  21>20     65    00    5    ok
  10.832  100.7ms  21>20     64    00    7    ok
  10.832  100.7ms  20>21     64    00    6    ok
  10.882   50.4ms  21>20     65    00    5    ok
  10.882    0.0ms  21>20     65    00    5    ok
  10.882    0.0ms  21>20     65    00    5    ok
  10.933   50.7ms  21>20     65    00    5    ok
  10.933  101.1ms  21>20     64    00    7    ok
  10.933  101.1ms  20>21     64    00    6    ok
  10.984   50.7ms  21>20     65    00    5    ok
  10.984    0.0ms  21>20     65    00    5    ok
  10.984    0.0ms  21>20     65    00    5    ok
  11.035   50.7ms  21>20     65    00    5    ok
  11.035  101.5ms  21>20     64    00    7    ok
  11.035  101.5ms  20>21     64    00    6    ok
  11.086   51.1ms  21>20     65    00    5    ok
  11.086    0.0ms  21>20     65    00    5    ok
  11.086    0.0ms  21>20     65    00    5    ok
  11.137   51.2ms  21>20     65    00    5    ok
  11.137  102.3ms  21>20     64    00    7    ok
  11.137  102.3ms  20>21     64    00    6    ok
  11.188   51.3ms  21>20     65    00    5    ok
  11.188    0.0ms  21>20     65    00    5    ok
  11.188    0.0ms  21>20     65    00    5    ok
  11.240   51.8ms  21>20     65    00    5    ok
  11.240  103.1ms  21>20     64    00    7    ok
  11.240  103.1ms  20>21     64    00    6    ok
  11.293   52.4ms  21>20     65    00    5    ok
  11.293    0.0ms  21>20     65    00    5    ok
  11.293    0.0ms  21>20     65    00    5    ok
  11.343   50.4ms  21>20     65    00    5    ok
  11.343  102.9ms  21>20     64    00    7    ok
  11.343  102.9ms  20>21     64    00    6    ok
  11.343    0.1ms  21>20     65    00    5    ok
  11.395   51.9ms  21>20     65    00    5    ok
  11.395    0.0ms  21>20     65    00    5    ok
  11.446   51.0ms  21>20     65    00    5    ok
  11.446  103.0ms  21>20     64    00    7    ok
  11.446  103.0ms  20>21     64    00    6    ok
  11.446    0.0ms  21>20     65    00    5    ok
  11.497   50.8ms  21>20     65    00    5    ok
  11.497    0.0ms  21>20     65    00    5    ok
  11.548   51.0ms  21>20     65    00    5    ok
  11.548  101.9ms  21>20     64    00    7    ok
  11.548  101.9ms  20>21     64    00    6    ok
  11.548    0.0ms  21>20     65    00    5    ok
  11.602   54.3ms  21>20     65    00    5    ok
  11.602    0.1ms  21>20     65    00    5    ok
  11.655   52.7ms  21>20     65    00    5    ok
  11.655  107.1ms  21>20     64    00    7    ok
  11.655  107.1ms  20>21     64    00    6    ok
  11.655    0.0ms  21>20     65    00    5    ok
  11.706   50.7ms  21>20     65    00    5    ok
  11.706    0.0ms  21>20     65    00    5    ok
  11.706    0.0ms  21>20     65    00    5    ok
  11.758  103.1ms  21>20     64    00    7    ok
  11.758  103.1ms  20>21     64    00    6    ok
  11.758   52.4ms  21>20     65    00    5    ok
  11.810   51.5ms  21>20     65    00    5    ok
  11.810    0.0ms  21>20     65    00    5    ok
  11.810    0.0ms  21>20     65    00    5    ok
  11.862  103.8ms  21>20     64    00    7    ok
  11.862  103.8ms  20>21     64    00    6    ok
  11.862   52.2ms  21>20     65    00    5    ok
  11.862    0.0ms  21>20     65    00    5    ok
  11.913   51.3ms  21>20     65    00    5    ok
  11.913    0.0ms  21>20     65    00    5    ok
  11.964  101.7ms  21>20     64    00    7    ok
  11.964  101.7ms  20>21     64    00    6    ok
  11.964   50.4ms  21>20     65    00    5    ok
  11.964    0.0ms  21>20     65    00    5    ok
  12.017   52.8ms  21>20     65    00    5    ok
  12.017    0.0ms  21>20     65    00    5    ok
  12.068  104.0ms  21>20     64    00    7    ok
  12.068  104.0ms  20>21     64    00    6    ok
  12.068   51.2ms  21>20     65    00    5    ok
  12.068    0.0ms  21>20     65    00    5    ok
  12.122   53.9ms  21>20     65    00    5    ok
  12.122    0.1ms  21>20     65    00    5    ok
  12.174  105.9ms  21>20     64    00    7    ok
  12.174  105.9ms  20>21     64    00    6    ok
  12.174   51.9ms  21>20     65    00    5    ok
  12.174    0.0ms  21>20     65    00    5    ok
  12.224   50.3ms  21>20     65    00    5    ok
  12.224    0.0ms  21>20     65    00    5    ok
  12.224   50.4ms  21>20     64    00    7    ok
  12.277  103.3ms  20>21     64    00    6    ok
  12.277   53.0ms  21>20     65    00    5    ok
  12.277    0.0ms  21>20     65    00    5    ok
  12.327   50.2ms  21>20     65    00    5    ok
  12.327    0.0ms  21>20     65    00    5    ok
  12.327  103.2ms  21>20     64    00    7    ok
  12.379  102.1ms  20>21     64    00    6    ok
  12.379   51.9ms  21>20     65    00    5    ok
  12.379    0.0ms  21>20     65    00    5    ok
  12.430   50.6ms  21>20     65    00    5    ok
  12.430    0.0ms  21>20     65    00    5    ok
  12.430  102.6ms  21>20     64    00    7    ok
  12.430   50.7ms  20>21     64    00    6    ok
  12.481   51.6ms  21>20     65    00    5    ok
  12.481    0.0ms  21>20     65    00    5    ok
  12.534   52.2ms  21>20     65    00    5    ok
  12.534    0.0ms  21>20     65    00    5    ok
  12.534  103.8ms  21>20     64    00    7    ok
  12.584  154.0ms  20>21     64    00    6    ok
  12.584   50.2ms  21>20     65    00    5    ok
  12.584    0.0ms  21>20     65    00    5    ok
  12.584    0.0ms  21>20     65    00    5    ok
  12.635   51.1ms  21>20     65    00    5    ok
  12.635  101.3ms  21>20     64    00    7    ok
  12.635   51.1ms  20>21     64    00    6    ok
  12.685   50.1ms  21>20     65    00    5    ok
  12.685    0.0ms  21>20     65    00    5    ok
  12.685    0.0ms  21>20     65    00    5    ok
  12.736   51.4ms  21>20     65    00    5    ok
  12.736  101.6ms  21>20     64    00    7    ok
  12.736  101.6ms  20>21     64    00    6    ok
  12.787   50.9ms  21>20     65    00    5    ok
  12.787    0.0ms  21>20     65    00    5    ok
  12.787    0.0ms  21>20     65    00    5    ok
  12.838   51.0ms  21>20     65    00    5    ok
  12.838  101.9ms  21>20     64    00    7    ok
  12.838  101.9ms  20>21     64    00    6    ok
  12.889   50.2ms  21>20     65    00    5    ok
  12.889    0.0ms  21>20     65    00    5    ok
  12.889    0.0ms  21>20     65    00    5    ok
  12.939   50.7ms  21>20     65    00    5    ok
  12.939  100.9ms  21>20     64    00    7    ok
  12.939  100.9ms  20>21     64    00    6    ok
  12.990   50.7ms  21>20     65    00    5    ok
  12.990    0.0ms  21>20     65    00    5    ok
  12.990    0.0ms  21>20     65    00    5    ok
  13.041   51.2ms  21>20     65    00    5    ok
  13.041  101.9ms  21>20     64    00    7    ok
  13.041  101.9ms  20>21     64    00    6    ok
  13.092   50.9ms  21>20     65    00    5    ok
  13.092    0.0ms  21>20     65    00    5    ok
  13.092    0.0ms  21>20     65    00    5    ok
  13.142   50.1ms  21>20     65    00    5    ok
  13.142  101.1ms  21>20     64    00    7    ok
  13.142  101.1ms  20>21     64    00    6    ok
  13.194   52.0ms  21>20     65    00    5    ok
  13.194    0.0ms  21>20     65    00    5    ok
  13.194    0.0ms  21>20     65    00    5    ok
  13.244   50.2ms  21>20     65    00    5    ok
  13.245  102.2ms  21>20     64    00    7    ok
  13.245  102.3ms  20>21     64    00    6    ok
  13.245    0.0ms  21>20     65    00    5    ok
  13.297   52.3ms  21>20     65    00    5    ok
  13.297    0.0ms  21>20     65    00    5    ok
  13.348   50.7ms  21>20     65    00    5    ok
  13.348  103.1ms  21>20     64    00    7    ok
  13.348  103.1ms  20>21     64    00    6    ok
  13.348    0.1ms  21>20     65    00    5    ok
  13.398   50.1ms  21>20     65    00    5    ok
  13.398    0.0ms  3e>20     01    10    4    ok
  13.398    0.0ms  20>3e     04    10    14   ok
  13.449  101.1ms  21>20     64    00    7    ok
  13.449  101.1ms  20>21     64    00    6    ok
  13.449   51.1ms  21>20     65    00    5    ok
  13.449    0.0ms  21>20     65    00    5    ok
  13.500   51.6ms  21>20     65    00    5    ok
  13.500    0.0ms  21>20     65    00    5    ok
  13.552  103.1ms  21>20     64    00    7    ok
  13.552  103.1ms  20>21     64    00    6    ok
  13.552   51.5ms  21>20     65    00    5    ok
  13.552    0.0ms  21>20     65    00    5    ok
  13.604   52.2ms  21>20     65    00    5    ok
  13.604    0.1ms  21>20     65    00    5    ok
  13.657  104.7ms  21>20     64    00    7    ok
  13.657  104.7ms  20>21     64    00    6    ok
  13.657   52.4ms  21>20     65    00    5    ok
  13.657    0.0ms  21>20     65    00    5    ok
  13.707   50.5ms  21>20     65    00    5    ok
  13.707    0.1ms  21>20     65    00    5    ok
  13.707   50.7ms  21>20     64    00    7    ok
  13.758  101.7ms  20>21     64    00    6    ok
  13.758    0.0ms  21>20     61    00    5    ok
  13.758  360.7ms  3e>20     01    25    1    ok
  13.758  360.7ms  20>3e     04    25    2    ok
  13.809  102.2ms  21>20     64    00    7    ok
  13.810   51.2ms  20>21     64    00    6    ok
  13.810  102.3ms  21>20     65    00    5    ok
  13.810    0.0ms  21>20     65    00    5    ok
  13.862  103.5ms  21>20     61    00    5    ok
  13.862  103.6ms  3e>20     01    75    1    ok
  13.862  103.5ms  20>3e     04    75    2    ok
  13.912  102.9ms  21>20     64    00    7    ok
  13.912  102.9ms  20>21     64    00    6    ok
  13.912   50.5ms  21>20     61    04    5    BAD
  13.913   50.7ms  20>3e     04    7b    6    ok
  13.963   50.6ms  21>20     64    00    7    ok
  13.963   50.5ms  20>21     64    00    6    ok
  13.963  153.4ms  21>20     65    00    5    ok
  14.014  101.2ms  21>20     61    00    5    ok
  14.014  151.7ms  3e>20     01    76    1    ok
  14.014    0.0ms  5a>a5     02    20    7    BAD
  14.065  102.2ms  21>20     65    00    5    ok
  14.065    0.1ms  21>20     65    00    5    ok
  14.065   51.6ms  21>20     61    00    5    ok
  14.116  102.6ms  3e>20     01    3b    1    ok
  14.116  203.6ms  20>3e     04    3b    2    ok
  14.116  153.4ms  21>20     64    00    7    ok
  14.116  153.4ms  20>21     64    00    6    ok
  14.167  101.4ms  21>20     61    00    5    ok
  14.167   50.5ms  3e>20     01    b4    1    ok
  14.167   50.4ms  20>3e     04    b4    6    ok
  14.167   50.4ms  21>20     64    00    7    ok
  14.220  103.4ms  20>21     64    00    6    ok
  14.220  154.6ms  21>20     65    00    5    ok
  14.220   53.1ms  21>20     61    00    5    ok
  14.271    0.0ms  3e>22     01    10    1    ok
  14.271  103.9ms  21>20     64    00    7    ok
  14.271    0.0ms  22>3e     04    10    34   ok
  14.271   50.9ms  20>21     64    00    6    ok
  14.271   50.9ms  21>20     61    00    5    ok
  14.322   51.1ms  3e>22     01    33    1    ok
  14.322   51.1ms  22>3e     04    33    4    ok
  14.322   51.1ms  21>20     64    00    7    ok
  14.322   51.1ms  20>21     64    00    6    ok
  14.372  152.4ms  21>20     65    00    5    ok
  14.372    0.1ms  21>20     65    00    5    ok
  14.372    0.0ms  21>20     65    00    5    ok
  14.423  152.8ms  21>20     61    00    5    ok
  14.423  101.8ms  3e>22     01    31    1    ok
  14.423  101.8ms  22>3e     04    31    2    ok
  14.474   50.6ms  21>20     61    00    5    ok
  14.474  307.4ms  3e>20     01    b0    1    ok
  14.474  307.4ms  20>3e     04    b0    52   ok
  14.474  152.3ms  21>20     64    00    7    ok
  14.474  152.3ms  20>21     64    00    6    ok
  14.525  153.1ms  21>20     65    00    5    ok
  14.525    0.0ms  21>20     65    00    5    ok
  14.576   50.9ms  21>20     65    00    5    ok
  14.576    0.0ms  21>20     65    00    5    ok
  14.576  102.3ms  21>20     61    00    5    ok
  14.627  203.0ms  3e>22     01    40    1    ok
  14.627  152.5ms  21>20     64    00    7    ok
  14.627  203.1ms  22>3e     04    40    30   ok
  14.627  152.5ms  20>21     64    00    6    ok
  14.627   50.3ms  21>20     65    00    5    ok
  14.679   52.8ms  21>20     65    00    5    ok
  14.679    0.0ms  21>20     65    00    5    ok
  14.730   51.0ms  21>20     65    00    5    ok
  14.730  103.9ms  21>20     64    00    7    ok
  14.730  103.9ms  20>21     64    00    6    ok
  14.730  154.2ms  21>20     61    00    5    ok
  14.782  308.3ms  3e>20     01    67    1    ok
  14.782  308.3ms  20>3e     04    67    4    ok
  14.782   52.0ms  21>20     64    00    7    ok
  14.782   52.0ms  20>21     64    00    6    ok
  14.833  102.6ms  21>20     65    00    5    ok
  14.833  102.6ms  21>20     61    00    5    ok
  14.833   50.8ms  3e>20     01    25    1    ok
  14.833   50.7ms  20>3e     04    25    2    ok
  14.886   52.4ms  21>20     61    00    5    ok
  14.886   52.4ms  3e>20     01    1a    1    ok
  14.886   52.4ms  20>3e     04    1a    2    ok
  14.938   52.1ms  21>20     61    00    5    ok
  14.938   52.1ms  3e>20     01    32    1    ok
  14.938   52.1ms  20>3e     04    32    8    ok
  14.938    0.1ms  21>20     61    00    5    ok
  14.988   50.5ms  3e>20     01    75    1    ok
  14.988   50.5ms  20>3e     04    75    2    ok
  14.988   50.5ms  21>20     61    00    5    ok
  14.988    0.0ms  3e>20     01    7b    1    ok
  15.041   52.9ms  20>3e     04    7b    6    ok
  15.041  258.7ms  21>20     64    00    7    ok
  15.041  258.7ms  20>21     64    00    6    ok
  15.041  208.1ms  21>20     65    00    5    ok
  15.092  104.0ms  21>20     61    00    5    ok
  15.092  104.0ms  3e>20     01    76    1    ok
  15.092   51.1ms  20>3e     04    76    2    ok
  15.092   51.0ms  21>20     64    00    7    ok
  15.145  103.8ms  20>21     64    00    6    ok
  15.145  103.8ms  21>20     65    00    5    ok
  15.145    0.0ms  21>20     65    00    5    ok
  15.196  104.3ms  21>20     61    00    5    ok
  15.196  104.2ms  3e>20     01    3b    1    ok
  15.196  104.2ms  20>3e     04    3b    2    ok
  15.196  104.2ms  21>20     64    00    7    ok
  15.196   51.5ms  20>21     64    00    6    ok
  15.247   50.3ms  21>20     61    00    5    ok
  15.247   50.4ms  3e>20     01    b4    1    ok
  15.247   50.4ms  20>3e     04    b4    6    ok
  15.299   52.2ms  21>20     61    00    5    ok
  15.299  102.6ms  21>20     64    00    7    ok
  15.299  102.6ms  20>21     64    00    6    ok
  15.299    0.1ms  21>20     61    00    5    ok
  15.350  102.9ms  3e>20     01    75    1    ok
  15.350  102.9ms  20>3e     04    75    2    ok
  15.350   50.7ms  21>20     64    00    7    ok
  15.350   50.7ms  20>21     64    00    6    ok
  15.350   50.7ms  21>20     61    00    5    ok
  15.401   51.7ms  3e>20     01    7b    1    ok
  15.401   51.7ms  20>3e     04    7b    6    ok
  15.401   51.7ms  21>20     61    00    5    ok
  15.453  826.1ms  3e>22     01    35    1    ok
  15.453  826.0ms  22>3e     04    35    2    ok
  15.453  103.0ms  21>20     64    00    7    ok
  15.453  103.0ms  20>21     64    00    6    ok
  15.453   51.2ms  21>20     61    00    5    ok
  15.503  101.8ms  3e>20     01    76    1    ok
  15.503  101.8ms  20>3e     04    76    2    ok
  15.503   50.6ms  21>20     64    00    7    ok
  15.503   50.6ms  20>21     64    00    6    ok
  15.553  100.7ms  21>20     61    00    5    ok
  15.553   50.2ms  3e>20     01    b0    1    ok
  15.553   50.2ms  20>3e     04    b0    52   ok
  15.553    0.1ms  21>20     61    00    5    ok
  15.607  103.8ms  21>20     64    00    7    ok
  15.607  103.9ms  20>21     64    00    6    ok
  15.607  462.2ms  21>20     65    00    5    ok
  15.659   51.9ms  21>20     65    00    5    ok
  15.659    0.0ms  21>20     65    00    5    ok
  15.659  105.7ms  21>20     61    00    5    ok
  15.710  156.2ms  3e>20     01    1a    1    ok
  15.710  156.2ms  20>3e     04    1a    2    ok
  15.710  102.5ms  21>20     64    00    7    ok
  15.710  102.5ms  20>21     64    00    6    ok
  15.710   50.5ms  21>20     61    00    5    ok
  15.762  309.2ms  3e>22     01    35    1    ok
  15.762  309.2ms  22>3e     04    35    2    ok
  15.762   52.2ms  21>20     61    00    5    ok
  15.812  102.7ms  3e>20     01    75    1    ok
  15.812  102.7ms  20>3e     04    75    2    ok
  15.812  102.7ms  21>20     64    00    7    ok
  15.812  102.7ms  20>21     64    00    6    ok
  15.812  153.3ms  21>20     65    00    5    ok
  15.864  102.1ms  21>20     61    00    5    ok
  15.864   51.7ms  3e>20     01    b0    1    ok
  15.916   51.6ms  21>20     61    00    5    ok
  15.916   51.6ms  3e>20     01    76    1    ok
  15.916  103.3ms  20>3e     04    76    2    ok
  15.916  103.3ms  21>20     64    00    7    ok
  15.967  155.1ms  20>21     64    00    6    ok
  15.968  155.1ms  21>20     65    00    5    ok
  15.968   51.9ms  21>20     61    00    5    ok
  16.019  103.3ms  3e>20     01    3b    1    ok
  16.019  103.3ms  20>3e     04    3b    2    ok
  16.019   51.5ms  21>20     61    00    5    ok
  16.019    0.1ms  3e>20     01    7b    1    ok
  16.019    0.0ms  20>3e     04    7b    6    ok
  16.069   50.3ms  21>20     61    00    5    ok
  16.069   50.3ms  3e>20     01    b4    1    ok
  16.069   50.3ms  20>3e     04    b4    6    ok
  16.069    0.1ms  21>20     61    00    5    ok
  16.122   52.3ms  3e>20     01    76    1    ok
  16.122   52.4ms  20>3e     04    76    2    ok
  16.122   52.4ms  21>20     61    00    5    ok
  16.173  410.9ms  3e>22     01    33    1    ok
  16.173  410.9ms  22>3e     04    33    4    ok
  16.173   51.1ms  21>20     61    00    5    ok
  16.173   51.1ms  3e>20     01    b4    1    ok
  16.225  103.4ms  20>3e     04    b4    6    ok
  16.225  309.4ms  21>20     64    00    7    ok
  16.225  257.6ms  20>21     64    00    6    ok
  16.225  257.6ms  21>20     65    00    5    ok
  16.276   51.1ms  21>20     65    00    5    ok
  16.276  103.5ms  21>20     61    00    5    ok
  16.276  103.5ms  3e>22     01    33    1    ok
  16.276  103.5ms  22>3e     04    33    4    ok
  16.328  102.6ms  21>20     64    00    7    ok
  16.328  102.6ms  20>21     64    00    6    ok
  16.328   51.5ms  21>20     61    00    5    ok
  16.379  206.3ms  3e>20     01    b0    1    ok
  16.379  154.0ms  20>3e     04    b0    52   BAD
  16.379  102.8ms  3e>22     01    35    1    ok
  16.429  101.6ms  21>20     64    00    7    ok
  16.429  101.6ms  20>21     64    00    6    ok
  16.429  153.1ms  21>20     65    00    5    ok
  16.429    0.0ms  21>20     65    00    5    ok
  16.479  151.7ms  21>20     61    00    5    ok
  16.479  100.4ms  3e>20     01    b0    1    ok
  16.479  100.3ms  20>3e     04    b0    52   BAD
  16.530   50.2ms  21>20     61    00    5    ok
  16.530   50.2ms  3e>20     01    25    1    ok
  16.530   50.2ms  20>3e     04    25    2    ok
  16.530  100.4ms  21>20     64    00    7    ok
  16.581  151.7ms  20>21     64    00    6    ok
  16.581   51.4ms  21>20     61    00    5    ok
  16.581   51.4ms  3e>20     01    7b    1    ok
  16.581   51.4ms  20>3e     04    7b    6    ok
  16.632  102.0ms  21>20     64    00    7    ok
  16.632   50.7ms  20>21     64    00    6    ok
  16.632   50.7ms  21>20     61    00    5    ok
  16.632  252.6ms  3e>22     01    40    1    ok
  16.682  405.5ms  22>3e     04    40    30   ok
  16.682  100.8ms  3e>20     01    76    1    ok
  16.682  100.8ms  20>3e     04    76    2    ok
  16.733  100.9ms  21>20     64    00    7    ok
  16.733  101.0ms  20>21     64    00    6    ok
  16.733  303.3ms  21>20     65    00    5    ok
  16.733  101.0ms  21>20     61    00    5    ok
  16.785  102.7ms  3e>20     01    3b    1    ok
  16.785  102.8ms  20>3e     04    3b    2    ok
  16.785   52.0ms  21>20     64    00    7    ok
  16.785   52.0ms  20>21     64    00    6    ok
  16.836  103.4ms  21>20     61    00    5    ok
  16.836   51.5ms  3e>20     01    75    1    ok
  16.836   51.5ms  20>3e     04    75    2    ok
  16.836    0.1ms  21>20     61    00    5    ok
  16.889   52.9ms  3e>20     01    b4    1    ok
  16.889   52.9ms  20>3e     04    b4    6    ok
  16.889   52.9ms  21>20     61    00    5    ok
  16.889  257.4ms  3e>22     01    33    1    ok
  16.941  259.3ms  22>3e     04    33    4    ok
  16.941  156.5ms  21>20     64    00    7    ok
  16.941  156.5ms  20>21     64    00    6    ok
  16.941   52.1ms  21>20     61    00    5    ok
  16.992  102.6ms  3e>22     01    33    1    ok
  16.992   50.6ms  22>3e     04    33    4    ok
  16.992   50.6ms  21>20     64    00    7    ok
  16.992   50.6ms  20>21     64    00    6    ok
  16.992   50.6ms  21>20     61    00    5    ok
  17.045   53.3ms  3e>22     01    35    1    ok
  17.045   53.3ms  22>3e     04    35    2    ok
  17.045   53.2ms  21>20     61    00    5    ok
  17.096   51.5ms  3e>22     01    35    1    ok
  17.096   51.5ms  22>3e     04    35    2    ok
  17.096  104.8ms  21>20     64    00    7    ok
  17.096  104.7ms  20>21     64    00    6    ok
  17.096   51.5ms  21>20     61    00    5    ok
  17.150  260.6ms  3e>20     01    da    1    ok
  17.150  260.6ms  20>3e     04    da    12   ok
  17.150   53.2ms  21>20     64    00    7    ok
  17.150   53.2ms  20>21     64    00    6    ok
  17.150   53.1ms  21>20     61    00    5    ok
  17.200   50.7ms  3e>20     01    da    1    ok
  17.200   50.7ms  20>3e     04    da    12   ok
  17.200   50.7ms  21>20     64    00    7    ok
  17.200   50.7ms  20>21     64    00    6    ok
  17.251  517.9ms  21>20     65    00    5    ok
  17.251    0.0ms  21>20     65    00    5    ok
  17.251    0.0ms  21>20     65    00    5    ok
  17.301  151.5ms  21>20     61    00    5    ok
  17.301  100.9ms  3e>20     01    b4    1    ok
  17.301  100.9ms  20>3e     04    b4    6    ok
  17.352  151.4ms  21>20     64    00    7    ok
  17.352  151.4ms  20>21     64    00    6    ok
  17.352   50.6ms  21>20     61    00    5    ok
  17.352   50.6ms  3e>20     01    b4    1    ok
  17.402  100.8ms  20>3e     04    b4    6    ok
  17.402   50.2ms  21>20     61    00    5    ok
  17.402  305.6ms  3e>22     01    33    1    ok
  17.402  305.6ms  22>3e     04    33    4    ok
  17.453  100.9ms  21>20     64    00    7    ok
  17.453  100.9ms  20>21     64    00    6    ok
  17.453  202.1ms  21>20     65    00    5    ok
  17.453   50.7ms  21>20     61    00    5    ok
  17.504  102.0ms  3e>22     01    35    1    ok
  17.504  102.0ms  22>3e     04    35    2    ok
  17.504   51.5ms  21>20     64    00    7    ok
  17.504   51.4ms  20>21     64    00    6    ok
  17.555  102.3ms  21>20     61    00    5    ok
  17.555   51.0ms  3e>22     01    35    1    ok
  17.555   51.0ms  22>3e     04    35    2    ok
  17.555   51.0ms  21>20     64    00    7    ok
  17.606  102.1ms  20>21     64    00    6    ok
  17.606   51.2ms  21>20     61    00    5    ok
  17.606  254.4ms  3e>20     01    da    1    ok
  17.606  204.2ms  20>3e     04    da    12   ok
  17.657  101.6ms  21>20     64    00    7    ok
  17.657   50.6ms  20>21     64    00    6    ok
  17.657   50.6ms  21>20     61    00    5    ok
  17.657   50.6ms  3e>20     01    da    1    ok
  17.657   50.6ms  20>3e     04    da    12   ok
  17.710   53.7ms  21>20     64    00    7    ok
  17.710   53.7ms  20>21     64    00    6    ok
  17.710  257.8ms  21>20     65    00    5    ok
  17.710    0.0ms  21>20     65    00    5    ok
  17.762   51.9ms  21>20     65    00    5    ok
  17.762  105.7ms  21>20     61    00    5    ok
  17.813  156.3ms  3e>20     01    b4    1    ok
  17.813  156.3ms  20>3e     04    b4    6    ok
  17.813   50.7ms  21>20     61    00    5    ok
  17.813    0.1ms  3e>20     01    b4    1    ok
  17.863   50.1ms  20>3e     04    b4    6    ok
  17.863   50.1ms  21>20     61    00    5    ok
  17.863  308.2ms  3e>22     01    33    1    ok
  17.863  308.2ms  22>3e     04    33    4    ok
  17.914   50.7ms  21>20     61    00    5    ok
  17.914   50.7ms  3e>22     01    33    1    ok
  17.914   50.7ms  22>3e     04    33    4    ok
  17.914  203.5ms  21>20     64    00    7    ok
  17.965  254.9ms  20>21     64    00    6    ok
  17.965   51.5ms  21>20     61    00    5    ok
  17.965   51.5ms  3e>22     01    35    1    ok
  17.965   51.5ms  22>3e     04    35    2    ok
  18.016  102.5ms  21>20     64    00    7    ok
  18.017   51.2ms  20>21     64    00    6    ok
  18.017   51.2ms  21>20     61    00    5    ok
  18.017   51.2ms  3e>22     01    35    1    ok
  18.071  105.2ms  22>3e     04    35    2    ok
  18.071   54.2ms  21>20     64    00    7    ok
  18.071   54.1ms  20>21     64    00    6    ok
  18.071   54.1ms  21>20     61    00    5    ok
  18.071  257.6ms  3e>20     01    da    1    ok
  18.121  257.9ms  20>3e     04    da    12   ok
  18.121   50.4ms  21>20     61    00    5    ok
  18.121   50.4ms  3e>20     01    da    1    ok
  18.121    0.1ms  20>3e     04    da    12   ok
  18.171  100.5ms  21>20     64    00    7    ok
  18.171  100.5ms  20>21     64    00    6    ok
  18.171  408.9ms  21>20     65    00    5    ok
  18.171    0.0ms  21>20     65    00    5    ok
  18.222  101.4ms  21>20     61    00    5    ok
  18.222  101.4ms  3e>20     01    b4    1    ok
  18.222  101.4ms  20>3e     04    b4    6    ok
  18.273  101.7ms  21>20     64    00    7    ok
  18.273  101.7ms  20>21     64    00    6    ok
  18.273   50.5ms  21>20     61    00    5    ok
  18.273   50.5ms  3e>20     01    b4    1    ok
